"","id","host_id.x","neighbourhood_cleansed.x","room_type.x","price.x","number_of_reviews.x","last_review.x","reviews_per_month.x","host_id.y","neighbourhood_cleansed.y","room_type.y","price.y","number_of_reviews.y","last_review.y","reviews_per_month.y"
"178",514946,2536209,"Watergraafsmeer","Entire home/apt",120,6,2016-01-03,0.07,2536209,"Watergraafsmeer","Entire home/apt",120,6,2016-01-03,0.07
"179",515088,2536879,"Noord-Oost","Private room",120,2,2019-03-10,0.07,2536879,"Noord-Oost","Private room",120,2,2019-03-10,0.07
"180",515921,2541099,"Zuid","Entire home/apt",159,77,2020-07-17,0.74,2541099,"Zuid","Entire home/apt",159,77,2020-07-17,0.74
"181",517092,2041793,"De Baarsjes - Oud-West","Entire home/apt",120,0,NA,NA,2041793,"De Baarsjes - Oud-West","Entire home/apt",120,0,NA,NA
"182",517996,2550339,"Centrum-West","Entire home/apt",160,23,2020-03-18,0.23,2550339,"Centrum-West","Entire home/apt",160,23,2020-03-18,0.23
"183",522471,2569931,"Bos en Lommer","Entire home/apt",180,23,2019-08-02,0.25,2569931,"Bos en Lommer","Entire home/apt",180,23,2019-08-02,0.25
"184",528022,2594559,"Westerpark","Private room",110,203,2020-07-26,3.98,2594559,"Westerpark","Private room",110,203,2020-07-26,3.9
"185",537321,2639261,"De Baarsjes - Oud-West","Entire home/apt",110,31,2020-08-16,0.54,2639261,"De Baarsjes - Oud-West","Entire home/apt",110,31,2020-08-16,0.53
"186",538723,356740,"Watergraafsmeer","Entire home/apt",140,57,2020-01-01,0.56,356740,"Watergraafsmeer","Entire home/apt",140,57,2020-01-01,0.55
"187",543930,2674073,"Oud-Oost","Entire home/apt",139,7,2018-07-30,0.07,2674073,"Oud-Oost","Entire home/apt",139,7,2018-07-30,0.07
"188",543932,2303229,"Westerpark","Entire home/apt",309,112,2020-02-26,1.09,2303229,"Westerpark","Entire home/apt",309,112,2020-02-26,1.08
"189",549310,2699033,"De Baarsjes - Oud-West","Entire home/apt",150,43,2020-01-02,0.65,2699033,"De Baarsjes - Oud-West","Entire home/apt",150,43,2020-01-02,0.64
"190",550783,2707013,"De Baarsjes - Oud-West","Entire home/apt",110,23,2016-03-11,0.36,2707013,"De Baarsjes - Oud-West","Entire home/apt",110,23,2016-03-11,0.35
"191",551495,711896,"Gaasperdam - Driemond","Shared room",75,67,2019-10-20,0.76,711896,"Gaasperdam - Driemond","Shared room",75,67,2019-10-20,0.75
"192",552145,2460631,"De Baarsjes - Oud-West","Entire home/apt",50,18,2018-03-05,0.18,2460631,"De Baarsjes - Oud-West","Entire home/apt",50,18,2018-03-05,0.18
"193",553216,1600010,"Centrum-West","Entire home/apt",1750,34,2019-09-03,0.34,1600010,"Centrum-West","Entire home/apt",1750,34,2019-09-03,0.33
"194",553514,618589,"Westerpark","Entire home/apt",80,162,2020-02-16,1.67,618589,"Westerpark","Entire home/apt",80,162,2020-02-16,1.66
"195",555225,2727759,"Westerpark","Entire home/apt",107,10,2017-10-01,0.16,2727759,"Westerpark","Entire home/apt",107,10,2017-10-01,0.15
"196",555399,1829820,"De Baarsjes - Oud-West","Entire home/apt",120,22,2015-05-31,0.21,1829820,"De Baarsjes - Oud-West","Entire home/apt",120,22,2015-05-31,0.21
"197",556829,2737834,"Buitenveldert - Zuidas","Entire home/apt",180,20,2019-05-24,0.2,2737834,"Buitenveldert - Zuidas","Entire home/apt",179,20,2019-05-24,0.2
"198",561713,2761838,"Oud-Oost","Entire home/apt",195,5,2018-07-28,0.05,2761838,"Oud-Oost","Entire home/apt",195,5,2018-07-28,0.05
"199",564826,2778131,"De Pijp - Rivierenbuurt","Entire home/apt",150,16,2019-04-29,0.16,2778131,"De Pijp - Rivierenbuurt","Entire home/apt",150,16,2019-04-29,0.16
"200",568005,2794849,"Zuid","Entire home/apt",140,55,2017-05-14,0.54,2794849,"Zuid","Entire home/apt",140,55,2017-05-14,0.54
"201",568446,2797260,"Centrum-Oost","Private room",83,103,2020-09-06,1.02,2797260,"Centrum-Oost","Private room",83,103,2020-09-06,1.01
"202",570478,2806790,"Westerpark","Private room",70,199,2019-12-02,1.95,2806790,"Westerpark","Private room",70,199,2019-12-02,1.94
"203",570753,2439449,"Zuid","Private room",65,369,2020-03-17,3.62,2439449,"Zuid","Private room",65,369,2020-03-17,3.58
"204",571029,21800150,"De Baarsjes - Oud-West","Entire home/apt",150,10,2018-05-27,0.1,21800150,"De Baarsjes - Oud-West","Entire home/apt",150,10,2018-05-27,0.1
"205",571130,2809841,"Centrum-West","Entire home/apt",125,5,2016-07-19,0.08,2809841,"Centrum-West","Entire home/apt",125,5,2016-07-19,0.07
"206",572208,2815910,"De Baarsjes - Oud-West","Entire home/apt",206,26,2017-08-28,0.29,2815910,"De Baarsjes - Oud-West","Entire home/apt",206,26,2017-08-28,0.29
"207",575603,2830952,"Centrum-Oost","Entire home/apt",245,15,2019-12-31,0.19,2830952,"Centrum-Oost","Entire home/apt",245,15,2019-12-31,0.19
"208",575615,2831228,"Centrum-Oost","Entire home/apt",225,34,2020-08-14,0.34,2831228,"Centrum-Oost","Entire home/apt",225,34,2020-08-14,0.33
"209",579851,2851886,"Westerpark","Private room",124,458,2020-10-05,4.6,2851886,"Westerpark","Private room",124,458,2020-10-05,4.55
"210",580978,2859023,"De Baarsjes - Oud-West","Entire home/apt",94,6,2016-01-03,0.07,2859023,"De Baarsjes - Oud-West","Entire home/apt",94,6,2016-01-03,0.07
"211",581342,1544456,"De Pijp - Rivierenbuurt","Entire home/apt",300,76,2019-05-05,0.77,1544456,"De Pijp - Rivierenbuurt","Entire home/apt",300,76,2019-05-05,0.76
"212",581869,2865047,"De Pijp - Rivierenbuurt","Entire home/apt",280,16,2019-06-09,0.16,2865047,"De Pijp - Rivierenbuurt","Entire home/apt",180,16,2019-06-09,0.16
"213",582028,2865851,"Slotervaart","Entire home/apt",105,10,2018-12-30,0.11,2865851,"Slotervaart","Entire home/apt",105,10,2018-12-30,0.11
"214",582030,405625,"Bos en Lommer","Entire home/apt",165,22,2019-08-05,0.22,405625,"Bos en Lommer","Entire home/apt",165,22,2019-08-05,0.21
"215",582135,2866493,"Oud-Noord","Entire home/apt",100,10,2017-09-09,0.23,2866493,"Oud-Noord","Entire home/apt",100,10,2017-09-09,0.23
"216",582382,2868026,"Oud-Noord","Entire home/apt",170,20,2019-12-27,0.2,2868026,"Oud-Noord","Entire home/apt",170,20,2019-12-27,0.19
"217",584938,199266,"Centrum-Oost","Entire home/apt",230,1,2017-08-20,0.02,199266,"Centrum-Oost","Entire home/apt",230,1,2017-08-20,0.02
"218",588020,1759884,"Centrum-Oost","Entire home/apt",360,176,2020-09-08,2.48,1759884,"Centrum-Oost","Entire home/apt",360,176,2020-09-08,2.44
"219",588059,1501059,"Centrum-Oost","Entire home/apt",110,39,2015-10-11,0.39,1501059,"Centrum-Oost","Entire home/apt",110,39,2015-10-11,0.38
"220",588116,2901110,"Oud-Oost","Entire home/apt",94,45,2020-08-16,0.5,2901110,"Oud-Oost","Entire home/apt",100,45,2020-08-16,0.5
"221",588326,2717366,"Westerpark","Entire home/apt",250,1,2013-01-03,0.01,2717366,"Westerpark","Entire home/apt",250,1,2013-01-03,0.01
"222",589194,2906309,"Oud-Oost","Entire home/apt",85,25,2017-02-10,0.25,2906309,"Oud-Oost","Entire home/apt",85,25,2017-02-10,0.25
"223",589237,2906532,"Zuid","Entire home/apt",120,17,2018-08-01,0.17,2906532,"Zuid","Entire home/apt",120,17,2018-08-01,0.17
"224",590236,2912339,"De Baarsjes - Oud-West","Entire home/apt",120,40,2020-03-06,0.41,2912339,"De Baarsjes - Oud-West","Entire home/apt",120,40,2020-03-06,0.4
"225",590386,2913467,"Watergraafsmeer","Entire home/apt",140,7,2017-07-29,0.07,2913467,"Watergraafsmeer","Entire home/apt",140,7,2017-07-29,0.07
"226",590681,2914846,"Zuid","Entire home/apt",330,11,2020-03-08,0.11,2914846,"Zuid","Entire home/apt",330,11,2020-03-08,0.11
"227",591086,2655785,"De Pijp - Rivierenbuurt","Entire home/apt",80,145,2018-11-18,1.42,2655785,"De Pijp - Rivierenbuurt","Entire home/apt",80,145,2018-11-18,1.41
"228",593101,2408429,"Centrum-Oost","Private room",45,341,2020-08-14,4.24,2408429,"Centrum-Oost","Private room",59,341,2020-08-14,4.19
"229",593483,2923773,"De Baarsjes - Oud-West","Entire home/apt",430,210,2017-05-01,2.18,2923773,"De Baarsjes - Oud-West","Entire home/apt",430,210,2017-05-01,2.16
"230",594474,2871004,"Zuid","Entire home/apt",200,32,2016-01-02,0.32,2871004,"Zuid","Entire home/apt",200,32,2016-01-02,0.31
"231",601882,2977834,"Centrum-West","Entire home/apt",150,20,2015-09-02,0.2,2977834,"Centrum-West","Entire home/apt",150,20,2015-09-02,0.19
"232",606871,3007402,"Westerpark","Private room",44,284,2020-03-16,2.99,3007402,"Westerpark","Private room",42,284,2020-03-16,2.96
"233",608432,3015785,"Centrum-West","Private room",67,619,2020-09-22,6.1,3015785,"Centrum-West","Private room",69,619,2020-09-22,6.04
"234",609250,2485229,"De Baarsjes - Oud-West","Entire home/apt",232,34,2017-02-26,0.34,2485229,"De Baarsjes - Oud-West","Entire home/apt",232,34,2017-02-26,0.34
"235",613088,3040748,"Noord-Oost","Private room",85,371,2020-09-01,3.67,3040748,"Noord-Oost","Private room",87,371,2020-09-01,3.63
"236",619662,749611,"Westerpark","Private room",25,195,2018-09-22,1.94,749611,"Westerpark","Private room",25,195,2018-09-22,1.92
"237",620056,2782084,"Westerpark","Entire home/apt",235,32,2019-07-18,0.32,2782084,"Westerpark","Entire home/apt",235,32,2019-07-18,0.32
"238",623123,2695123,"De Baarsjes - Oud-West","Entire home/apt",450,19,2019-09-15,0.19,2695123,"De Baarsjes - Oud-West","Entire home/apt",450,19,2019-09-15,0.19
"239",623652,2980639,"Oud-Oost","Entire home/apt",275,28,2019-08-16,0.31,2980639,"Oud-Oost","Entire home/apt",275,28,2019-08-16,0.31
"240",623734,3093502,"De Baarsjes - Oud-West","Entire home/apt",140,18,2018-08-23,0.18,3093502,"De Baarsjes - Oud-West","Entire home/apt",140,18,2018-08-23,0.18
"241",624485,3098348,"Westerpark","Entire home/apt",70,71,2017-09-17,0.7,3098348,"Westerpark","Entire home/apt",70,71,2017-09-17,0.7
"242",626872,3111814,"Westerpark","Entire home/apt",150,0,NA,NA,3111814,"Westerpark","Entire home/apt",150,0,NA,NA
"243",627188,3015785,"Centrum-West","Private room",64,383,2020-10-02,3.77,3015785,"Centrum-West","Private room",68,383,2020-10-02,3.73
"244",627213,3113556,"Zuid","Entire home/apt",150,14,2018-06-21,0.14,3113556,"Zuid","Entire home/apt",150,14,2018-06-21,0.14
"245",627628,2504685,"Oud-Oost","Entire home/apt",135,7,2019-12-20,0.07,2504685,"Oud-Oost","Entire home/apt",135,7,2019-12-20,0.07
"246",627740,3116801,"Westerpark","Entire home/apt",189,2,2017-09-25,0.05,3116801,"Westerpark","Entire home/apt",189,2,2017-09-25,0.05
"247",628465,6522250,"De Baarsjes - Oud-West","Entire home/apt",125,36,2018-01-22,0.36,6522250,"De Baarsjes - Oud-West","Entire home/apt",125,36,2018-01-22,0.35
"248",632434,3146203,"Centrum-West","Entire home/apt",125,21,2015-08-13,0.21,3146203,"Centrum-West","Entire home/apt",125,21,2015-08-13,0.21
"249",634170,3078488,"Westerpark","Entire home/apt",109,143,2020-11-25,1.42,3078488,"Westerpark","Entire home/apt",109,143,2020-11-25,1.41
"250",635019,2922757,"Bos en Lommer","Entire home/apt",140,67,2019-05-21,0.67,2922757,"Bos en Lommer","Entire home/apt",140,67,2019-05-21,0.66
"251",637742,3181829,"Zuid","Entire home/apt",79,15,2016-08-23,0.17,3181829,"Zuid","Entire home/apt",79,15,2016-08-23,0.16
"252",639480,3192579,"Bos en Lommer","Entire home/apt",105,1,2014-01-06,0.01,3192579,"Bos en Lommer","Entire home/apt",105,1,2014-01-06,0.01
"253",639981,3195385,"De Baarsjes - Oud-West","Entire home/apt",101,22,2018-05-25,0.22,3195385,"De Baarsjes - Oud-West","Entire home/apt",101,22,2018-05-25,0.22
"254",640062,3195444,"Watergraafsmeer","Entire home/apt",120,41,2019-12-16,0.41,3195444,"Watergraafsmeer","Entire home/apt",120,41,2019-12-16,0.4
"255",641875,3207136,"Centrum-West","Entire home/apt",58,218,2020-06-22,2.23,3207136,"Centrum-West","Entire home/apt",58,218,2020-06-22,2.2
"256",642190,3209034,"Centrum-West","Entire home/apt",139,107,2017-05-11,1.08,3209034,"Centrum-West","Entire home/apt",139,107,2017-05-11,1.07
"257",642247,3209315,"De Baarsjes - Oud-West","Entire home/apt",125,34,2019-06-23,0.34,3209315,"De Baarsjes - Oud-West","Entire home/apt",125,34,2019-06-23,0.34
"258",648503,3254029,"Centrum-West","Entire home/apt",110,228,2020-09-28,2.25,3254029,"Centrum-West","Entire home/apt",110,228,2020-09-28,2.23
"259",648826,3255626,"De Pijp - Rivierenbuurt","Entire home/apt",150,38,2019-12-03,0.38,3255626,"De Pijp - Rivierenbuurt","Entire home/apt",150,38,2019-12-03,0.37
"260",650232,2841990,"De Pijp - Rivierenbuurt","Entire home/apt",95,33,2019-09-10,0.33,2841990,"De Pijp - Rivierenbuurt","Entire home/apt",79,33,2019-09-10,0.33
"261",652575,3280080,"De Pijp - Rivierenbuurt","Entire home/apt",120,28,2019-07-29,0.3,3280080,"De Pijp - Rivierenbuurt","Entire home/apt",120,28,2019-07-29,0.3
"262",652660,2369370,"De Baarsjes - Oud-West","Entire home/apt",115,8,2012-11-24,0.08,2369370,"De Baarsjes - Oud-West","Entire home/apt",115,8,2012-11-24,0.08
"263",652888,3266011,"Westerpark","Entire home/apt",79,104,2020-08-30,1.03,3266011,"Westerpark","Entire home/apt",90,104,2020-08-30,1.02
"264",653459,1634910,"Buitenveldert - Zuidas","Entire home/apt",210,14,2020-01-08,0.35,1634910,"Buitenveldert - Zuidas","Entire home/apt",210,14,2020-01-08,0.34
"265",653596,3287406,"De Baarsjes - Oud-West","Entire home/apt",140,29,2018-10-23,0.29,3287406,"De Baarsjes - Oud-West","Entire home/apt",140,29,2018-10-23,0.29
"266",654931,3278419,"Centrum-West","Hotel room",78,682,2020-12-04,6.79,3278419,"Centrum-West","Hotel room",78,682,2020-12-04,6.73
"267",655216,3278419,"Centrum-West","Hotel room",88,578,2020-10-18,5.79,3278419,"Centrum-West","Hotel room",78,578,2020-10-18,5.73
"268",656268,3305102,"Centrum-Oost","Entire home/apt",150,4,2016-08-10,0.07,3305102,"Centrum-Oost","Entire home/apt",150,4,2016-08-10,0.07
"269",658049,3317069,"De Baarsjes - Oud-West","Private room",160,99,2020-01-29,1.07,3317069,"De Baarsjes - Oud-West","Private room",160,99,2020-01-29,1.06
"270",660856,3336575,"Watergraafsmeer","Entire home/apt",325,34,2019-08-04,0.35,3336575,"Watergraafsmeer","Entire home/apt",325,34,2019-08-04,0.35
"271",663390,3350109,"Oud-Oost","Entire home/apt",163,12,2017-06-17,0.13,3350109,"Oud-Oost","Entire home/apt",163,12,2017-06-17,0.13
"272",663697,3351752,"Centrum-Oost","Entire home/apt",350,22,2020-01-13,0.23,3351752,"Centrum-Oost","Entire home/apt",350,22,2020-01-13,0.22
"273",664697,1406783,"Oud-Noord","Entire home/apt",87,64,2018-06-30,0.64,1406783,"Oud-Noord","Entire home/apt",87,64,2018-06-30,0.63
"274",665250,3361425,"De Pijp - Rivierenbuurt","Entire home/apt",139,0,NA,NA,3361425,"De Pijp - Rivierenbuurt","Entire home/apt",139,0,NA,NA
"275",666142,3367431,"De Baarsjes - Oud-West","Entire home/apt",120,10,2019-08-06,0.11,3367431,"De Baarsjes - Oud-West","Entire home/apt",120,10,2019-08-06,0.11
"276",667305,3375589,"Noord-West","Entire home/apt",146,15,2019-09-24,0.17,3375589,"Noord-West","Entire home/apt",146,15,2019-09-24,0.16
"277",667333,3375808,"Centrum-West","Entire home/apt",147,29,2017-08-20,0.29,3375808,"Centrum-West","Entire home/apt",147,29,2017-08-20,0.29
"278",667928,2467597,"Centrum-West","Entire home/apt",174,26,2018-04-30,0.26,2467597,"Centrum-West","Entire home/apt",174,26,2018-04-30,0.26
"279",669729,3080120,"De Pijp - Rivierenbuurt","Entire home/apt",129,2,2014-07-05,0.02,3080120,"De Pijp - Rivierenbuurt","Entire home/apt",129,2,2014-07-05,0.02
"280",670828,1609969,"De Baarsjes - Oud-West","Entire home/apt",190,30,2019-10-27,0.3,1609969,"De Baarsjes - Oud-West","Entire home/apt",190,30,2019-10-27,0.3
"281",673453,3418459,"De Pijp - Rivierenbuurt","Entire home/apt",150,21,2016-10-10,0.3,3418459,"De Pijp - Rivierenbuurt","Entire home/apt",150,21,2016-10-10,0.3
"282",675886,3433441,"De Baarsjes - Oud-West","Entire home/apt",69,4,2015-08-23,0.05,3433441,"De Baarsjes - Oud-West","Entire home/apt",69,4,2015-08-23,0.05
"283",676922,3441165,"Westerpark","Entire home/apt",100,16,2019-08-14,0.16,3441165,"Westerpark","Entire home/apt",100,16,2019-08-14,0.16
"284",678393,3451776,"Centrum-Oost","Entire home/apt",150,30,2019-08-02,0.3,3451776,"Centrum-Oost","Entire home/apt",150,30,2019-08-02,0.3
"285",679838,3460384,"Centrum-Oost","Entire home/apt",295,47,2020-09-10,0.6,3460384,"Centrum-Oost","Entire home/apt",295,47,2020-09-10,0.59
"286",680137,3440799,"Centrum-Oost","Entire home/apt",200,0,NA,NA,3440799,"Centrum-Oost","Entire home/apt",200,0,NA,NA
"287",683431,2309485,"De Pijp - Rivierenbuurt","Private room",70,433,2020-10-12,5.58,2309485,"De Pijp - Rivierenbuurt","Private room",95,433,2020-10-12,5.51
"288",685990,3498674,"Geuzenveld - Slotermeer","Private room",50,299,2020-03-16,2.98,3498674,"Geuzenveld - Slotermeer","Private room",50,299,2020-03-16,2.95
"289",686018,3499336,"De Baarsjes - Oud-West","Entire home/apt",108,17,2017-10-16,0.17,3499336,"De Baarsjes - Oud-West","Entire home/apt",108,17,2017-10-16,0.17
"290",689623,2272095,"Centrum-Oost","Entire home/apt",120,82,2020-08-29,0.89,2272095,"Centrum-Oost","Entire home/apt",120,82,2020-08-29,0.88
"291",690757,3529778,"Centrum-West","Private room",185,421,2020-08-01,4.23,3529778,"Centrum-West","Private room",100,421,2020-08-01,4.18
"292",693432,3281295,"Centrum-West","Entire home/apt",250,120,2019-12-06,1.21,3281295,"Centrum-West","Entire home/apt",250,120,2019-12-06,1.2
"293",693675,3548522,"De Baarsjes - Oud-West","Entire home/apt",95,11,2018-09-02,0.13,3548522,"De Baarsjes - Oud-West","Entire home/apt",95,11,2018-09-02,0.13
"294",694850,3556421,"Centrum-West","Private room",73,702,2020-09-07,7.03,3556421,"Centrum-West","Private room",70,702,2020-09-07,6.96
"295",696113,3564543,"IJburg - Zeeburgereiland","Entire home/apt",129,23,2019-05-15,0.23,3564543,"IJburg - Zeeburgereiland","Entire home/apt",120,23,2019-05-15,0.23
"296",698672,2302855,"De Baarsjes - Oud-West","Entire home/apt",98,53,2020-01-03,0.53,2302855,"De Baarsjes - Oud-West","Entire home/apt",98,53,2020-01-03,0.53
"297",699991,3557630,"Westerpark","Entire home/apt",97,60,2020-02-03,0.6,3557630,"Westerpark","Entire home/apt",97,60,2020-02-03,0.6
"298",700797,3595270,"De Baarsjes - Oud-West","Entire home/apt",175,170,2020-02-15,1.7,3595270,"De Baarsjes - Oud-West","Entire home/apt",175,170,2020-02-15,1.68
"299",700993,3586216,"De Pijp - Rivierenbuurt","Entire home/apt",90,24,2019-06-02,0.24,3586216,"De Pijp - Rivierenbuurt","Entire home/apt",90,24,2019-06-02,0.24
"300",702120,3505991,"Westerpark","Entire home/apt",136,25,2020-01-01,0.25,3505991,"Westerpark","Entire home/apt",136,25,2020-01-01,0.25
"301",702894,3607736,"Bos en Lommer","Entire home/apt",240,85,2020-01-05,0.85,3607736,"Bos en Lommer","Entire home/apt",240,85,2020-01-05,0.84
"302",703616,3123495,"De Baarsjes - Oud-West","Entire home/apt",150,9,2020-03-20,0.09,3123495,"De Baarsjes - Oud-West","Entire home/apt",150,9,2020-03-20,0.09
"303",703716,3051231,"De Baarsjes - Oud-West","Entire home/apt",132,9,2019-06-10,0.1,3051231,"De Baarsjes - Oud-West","Entire home/apt",132,9,2019-06-10,0.1
"304",705423,3397629,"Centrum-Oost","Entire home/apt",219,120,2019-01-20,1.21,3397629,"Centrum-Oost","Entire home/apt",219,120,2019-01-20,1.2
"305",705509,3648704,"Zuid","Entire home/apt",110,258,2020-03-14,2.72,3648704,"Zuid","Entire home/apt",110,258,2020-03-14,2.69
"306",705935,3517912,"Centrum-West","Entire home/apt",275,27,2019-08-14,0.27,3517912,"Centrum-West","Entire home/apt",275,27,2019-08-14,0.27
"307",708528,3644216,"De Pijp - Rivierenbuurt","Private room",90,186,2020-03-13,3.11,3644216,"De Pijp - Rivierenbuurt","Private room",90,186,2020-03-13,3.06
"308",711952,3656864,"De Pijp - Rivierenbuurt","Entire home/apt",311,48,2019-07-11,0.49,3656864,"De Pijp - Rivierenbuurt","Entire home/apt",311,48,2019-07-11,0.48
"309",713557,3672783,"De Baarsjes - Oud-West","Entire home/apt",121,10,2020-03-05,0.55,3672783,"De Baarsjes - Oud-West","Entire home/apt",121,10,2020-03-05,0.53
"310",713715,3673389,"Centrum-West","Entire home/apt",149,6,2017-10-15,0.06,3673389,"Centrum-West","Entire home/apt",149,6,2017-10-15,0.06
"311",714243,3678493,"De Baarsjes - Oud-West","Entire home/apt",99,59,2017-10-05,0.62,3678493,"De Baarsjes - Oud-West","Entire home/apt",99,59,2017-10-05,0.61
